Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],PercentChange0116,PercentChange1116
Belgium,BEL,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,98.5587,99.94767,98.62684,98.65737,99.30016,99.2316,97.58393,97.10636,98.61931,-0.028427976,-0.015416493
Belgium,BEL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Belgium,BEL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Belgium,BEL,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Belgium,BEL,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,94.43388,96.33359,99.468,99.59442,99.57881,99.21517,98.55442,98.0579,96.97371,0.017899364,-0.014176419
Belgium,BEL,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,93.23441,94.11793,92.56495,93.15346,93.63938,93.83306,93.65346,94.11758,94.94691,-3.72E-06,0.016773412
Belgium,BEL,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,100,99.9775,98.55334,98.83351,98.79254,98.68612,99.02421,99.29371,99.7241,-0.006839439,0.007512379
Belize,BLZ,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6728.847421,6853.813573,7595.557911,,7641.748673,7740.384358,7794.381929,7586.19609,,0.106857665,-0.001232539
Belize,BLZ,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,25.19127,24.3924,41.83647,44.29421,46.37864,48.15758,46.24543,47.24743,45.71466,0.936973402,0.12933596
Belize,BLZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Belize,BLZ,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Belize,BLZ,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Belize,BLZ,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,7.90574,,,,,,,,,,
Belize,BLZ,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,96.59679,93.68494,97.77031,99.75559,99.07151,99.37159,99.58731,99.47429,99.67525,0.061795951,0.017428399
Belize,BLZ,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,58.59082,60.15394,65.33882,67.45447,69.13129,69.22614,69.39745,72.08962,70.34414,0.198418923,0.103319895
Belize,BLZ,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,94.54015,92.11328,86.22321,90.70026,90.97159,90.26175,88.81163,87.66273,88.77477,-0.048316052,0.016695273
Benin,BEN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,312309.2489,319158.5722,341250.1393,,362558.6252,375027.5112,372410.9187,376682.7399,,0.18023695,0.103831754
Benin,BEN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,27.022,,,,,,,
Benin,BEN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Benin,BEN,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,65.59129,,,,,,
Benin,BEN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,52.49247,,,,,,,
Benin,BEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,32.94882,,,,,,,
Benin,BEN,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,4.16031,,9.53845,9.95549,,,12.53343,12.5943,,,0.320371759
Benin,BEN,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,94.94096,95.65885,95.95517,96.36058,,96.90271,97.03352,,0.020662841
Benin,BEN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,17.4436,18.88049,,,43.42783,,46.58049,,,,
Bermuda,BMU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,73000.67925,77432.8203,78488.22873,,72328.45649,,,,,,
Bermuda,BMU,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Bermuda,BMU,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,34.14634,42.48175,,,,,,,
Bermuda,BMU,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,82.81845,,,,,,,,
Bermuda,BMU,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,72.76762,,,,,,,,
Bermuda,BMU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Bermuda,BMU,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,96.28875,92.73691,,,,,,,
Bermuda,BMU,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Bermuda,BMU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Bhutan,BTN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,34417.90184,36219.2232,66193.5693,,68770.10723,71645.40317,75311.24506,80271.04473,,1.216255282,0.212671345
Bhutan,BTN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,22.06706,24.15914,51.61726,55.06652,58.16924,61.73468,63.7082,64.54163,67.06537,1.671520178,0.250388533
Bhutan,BTN,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,51.18294,53.92602,80.25983,83.44169,81.38459,,84.97982,85.58381,86.89273,0.587059642,0.066334304
Bhutan,BTN,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,0.99697,,,,,,,,,,
Bhutan,BTN,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,57.64125,60.31058,88.95249,91.47498,90.94823,,90.13416,89.71099,89.69917,0.487483456,0.008527024
Bhutan,BTN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,1.26121,0.38725,,0.63112,,,0.03975,,-0.968482648,-0.897353131
Bhutan,BTN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,48.70709,,,,,,,
Bhutan,BTN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,87.31836,,,,,,,
Bhutan,BTN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,57.0336,,,,,,,
Bolivia,BOL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2680.764174,2675.576349,3401.49854,,3700.537794,3842.789718,3968.370132,4075.568233,4183.638568,0.523248714,0.19816845
Bolivia,BOL,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,38.27132,38.55252,49.4887,55.84312,60.76114,65.37663,69.35895,73.23863,73.54242,0.899710577,0.47990612
Bolivia,BOL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2680.76421,2675.576337,3401.49854,,3700.537794,3842.789718,3968.370132,4075.568233,,0.523248721,0.19816845
Bolivia,BOL,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,97.19085,,93.97524,96.49177,95.56206,91.62229,89.23401,87.18096,85.47604,,-0.072298618
Bolivia,BOL,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,62.3867,65.13454,72.38392,73.56628,75.20434,75.8636,76.68406,76.92733,76.42798,0.181052787,0.062768223
Bolivia,BOL,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.86406,99.67411,92.28586,89.34892,88.74463,88.56453,88.96304,89.98458,91.56575,-0.097212105,-0.024936431
Bolivia,BOL,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Bolivia,BOL,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,86.17317,92.61795,95.51044,,,93.37576,,,,
Bolivia,BOL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,97.32378,99.00752,98.99588,,,99.39917,,,,
Bolivia,BOL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,86.72367,92.22615,94.46057,,,92.45508,,,,
Bosnia and Herzegovina,BIH,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4434.265536,4623.753554,6941.801069,,7210.367271,7373.023375,7664.218836,7941.452211,,0.717533627,0.144004579
Bosnia and Herzegovina,BIH,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,99.79393,,99.46231,,99.66243,,,,,,
Bosnia and Herzegovina,BIH,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,98.31919,,98.44997,,99.04176,,,,,,
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,96.6631,,98.14204,,96.99177,,,,,,
Botswana,BWA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,26415.63581,26080.5101,35241.99296,,39502.21733,40381.14871,38964.76582,39895.41504,,0.529702252,0.132041967
Botswana,BWA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,86.08761,87.44805,,88.94904,88.99394,88.95424,,,,,
Botswana,BWA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,87.7,,,,,
Botswana,BWA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,97.7,,,,,
Botswana,BWA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,87,,,,,
Botswana,BWA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,33.08669,36.13245,,,,16.74019,,,,,
Botswana,BWA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,13.18545,16.16593,18.2315,17.97963,,,,
Botswana,BWA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,59.25608,,,,,,,,,,
Botswana,BWA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,96.83079,,,,,,,,,,
Brazil,BRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6840.712976,6839.206289,9007.732899,,9284.343112,9249.070352,8844.997266,8468.718071,8484.558127,0.238260364,-0.059839122
Brazil,BRA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,96.63569,,,,,96.29229,95.05881,,-0.003553553
Brazil,BRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6840.718276,6839.686173,9007.931179,,9282.968047,9247.309613,8823.189305,8436.760716,,0.233501144,-0.063407507
Brazil,BRA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,75.68631,79.32829,80.21841,85.79011,86.45629,,
Brazil,BRA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,77.95811,76.39968,82.04583,81.92489,81.68909,82.32779,81.72855,,0.056051641
Brazil,BRA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,98.85493,95.69718,,,,,,99.61226,,
Brazil,BRA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,22.77461,29.50582,29.80595,25.07139,24.91701,,
Brazil,BRA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,86.0431,,92.19642,92.07058,92.44189,92.72405,93.25337,,,,
Brazil,BRA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,94.18411,,98.48692,98.61966,98.73668,98.84569,98.96375,,,,
Brazil,BRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,86.36788,,91.41124,91.33785,91.48424,91.72943,92.0479,,,,
British Virgin Islands,VGB,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,83.77107,92.42193,99.94375,94.40262,96.59166,99.31661,99.15269,99.60036,99.35719,0.077670202,-0.003435833
British Virgin Islands,VGB,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,46.55172,58.02632,,,,,,,,,
British Virgin Islands,VGB,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
British Virgin Islands,VGB,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,95.90766,,92.14047,95.35629,92.69051,95.1145,95.17345,88.2397,70.78652,,-0.042335035
British Virgin Islands,VGB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,79.56919,81.45613,80.07246,80.17795,79.1587,79.13165,79.98163,78.12074,68.10811,-0.040947072,-0.024374423
British Virgin Islands,VGB,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
British Virgin Islands,VGB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
British Virgin Islands,VGB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Brunei,BRN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,48981.55839,49308.22041,49211.57424,,47202.96956,45423.41099,44534.44204,42856.1175,,-0.13085248,-0.129145569
Brunei Darussalam,BRN,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,60.33058,60.44026,63.66076,62.70425,62.22373,60.99633,60.00965,,0.011035034
Brunei Darussalam,BRN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,1.28161,1.33869,,1.16737,,,,,,,
Brunei Darussalam,BRN,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,99.48284,99.2718,98.61707,97.20884,,,,,
Brunei Darussalam,BRN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,91.16476,93.3478,91.37788,87.44971,85.06305,83.7965,84.04573,,-0.080823555
Brunei Darussalam,BRN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,92.67113,96.08556,,,,,,,,
Brunei Darussalam,BRN,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,99.32091,99.73844,99.57967,99.8401,99.31986,99.84268,99.617,,0.005253375
Brunei Darussalam,BRN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,93.50933,97.23414,,,,,,,,
Brunei Darussalam,BRN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,98.89379,99.36677,,,,,,,,
Bulgaria,BGR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,5843.524469,6185.756227,10370.12774,,10582.61294,10784.35335,11246.00184,11771.49205,12280.04671,0.902999668,0.135134721
Bulgaria,BGR,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,66.38001,66.01459,77.62503,76.84117,77.15119,77.46639,77.18571,75.06688,,0.137125596,-0.032955221
Bulgaria,BGR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,5925.992598,6301.93831,10370.13291,,10582.60785,10784.35806,11246.00491,11771.49205,,0.867916103,0.135134155
Bulgaria,BGR,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,2.95534,2.302,,1.62245,1.50506,1.40132,1.1292,0.96705,,-0.579908775,
Bulgaria,BGR,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,95.56484,96.59904,94.59443,96.35826,99.75536,99.77568,97.18272,92.86854,,-0.038618396,-0.018245155
Bulgaria,BGR,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,86.44825,87.27445,85.72393,86.73715,90.03958,91.02326,91.22931,90.10467,,0.032428964,0.051102883
Bulgaria,BGR,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,97.63166,97.6335,99.79121,97.46009,95.58265,94.22395,92.18796,89.74741,,-0.080772378,-0.100648143
Bulgaria,BGR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,98.20356,98.35245,,,,,,,,
Bulgaria,BGR,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,98.8322,98.72714,,,,,,,,
Bulgaria,BGR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,98.21248,97.86505,,,,,,,,
Burkina Faso,BFA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,162812.0624,168687.3287,222965.4523,,236528.8771,239561.214,241680.9051,248622.6722,,0.473866912,0.115072625
Burkina Faso,BFA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,2.82461,,3.54438,3.83593,3.83548,2.9327,3.55996,,0.03826723
Burkina Faso,BFA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,34.5994,,,,,
Burkina Faso,BFA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,50.0963,,,,,
Burkina Faso,BFA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,28.83165,,,,,
Burkina Faso,BFA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,5.58595,4.68553,5.27979,,,,,,
Burkina Faso,BFA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,36.7463,37.77186,65.00287,66.07414,67.16166,68.42158,70.05299,75.85293,77.00507,1.008186253,0.16691663
Burkina Faso,BFA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,7.98013,18.46052,19.74492,21.66185,,26.53378,28.10485,29.14227,2.521853654,0.522430029
Burkina Faso,BFA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,16.1386,47.60189,50.01086,53.08232,,58.02063,51.97983,53.03846,2.220838858,0.091969878
Burundi,BDI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,169514.4039,168905.8109,173428.7299,,177745.871,180546.3949,168237.3616,162114.3323,,-0.040208673,-0.065239465
Burundi,BDI,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,41.44158,50.27606,,,,,,,95.67249,,
Burundi,BDI,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,4.27868,4.61846,5.04029,6.34197,8.07664,7.98604,8.02255,,0.866472837
Burundi,BDI,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,53.30113,,,,,54.73695,,,,,
Burundi,BDI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,59.30362,,,,,61.56973,,,,,
Burundi,BDI,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,73.33006,,,,,79.55961,,,,,
Burundi,BDI,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Burundi,BDI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,16.88675,18.42151,21.40103,25.95054,28.89895,32.18514,28.30495,,0.905940456
Burundi,BDI,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,68.93562,,
Cabo Verde,CPV,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,5.40597,4.57805,1.14729,0.54045,0.71818,0.5387,0.69669,0.45681,-0.871125811,-0.847819486
Cabo Verde,CPV,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.56229,97.5378,93.46983,93.8087,93.21409,93.27435,93.38835,92.86026,93.00531,-0.047956177,-0.00652157
Cabo Verde,CPV,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,92.6727,93.24736,91.30295,88.81852,87.29854,86.68326,,
Cabo Verde,CPV,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,69.36106,70.65632,71.03095,71.74531,71.59851,71.43748,,
Cabo Verde,CPV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,85.32779,,,86.79029,,,,
Cabo Verde,CPV,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,50.4247,67.20323,66.14925,64.67936,65.04097,67.39669,68.33974,64.62299,0.355283026,0.016911538
Cabo Verde,CPV,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,86.09854,,,88.13747,,,,
Cabo Verde,CPV,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,98.12897,,,98.11131,,,,
Cambodia,KHM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1166409.231,1227992.673,2239163.523,,2496445.291,2631300.058,2771638.418,2918326.92,3069875.624,1.376501899,0.30331121
Cambodia,KHM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,15.61553,16.82846,,,,,,,,,
Cambodia,KHM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1158840.356,1227992.673,2239163.523,,2498101.77,2631300.058,2771638.418,2918326.92,,1.376501899,0.30331121
Cambodia,KHM,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,14.51556,16.54014,71.40301,73.1139,,82.82289,86.69191,,,,
Cambodia,KHM,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,5.28359,6.82351,11.92454,13.80131,14.09748,16.67649,17.35897,18.50632,20.09289,1.712140819,0.551952528
Cambodia,KHM,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,93.16555,,97.75274,97.72587,,95.34509,95.56259,92.97896,90.8034,,-0.048835255
Cambodia,KHM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,90.14187,92.21236,,,,
Cambodia,KHM,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,75.19058,77.90834,,,,
Cambodia,KHM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,1.37519,1.13413,,,,,,,,,
Cambodia,KHM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,78.05509,80.52649,,,,
Cameroon,CMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,500023.2426,508621.7684,570170.1332,,595350.8808,613823.0633,631625.5711,642716.3926,,0.263643109,0.127236162
Cameroon,CMR,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,18.86365,21.1934,,24.46791,26.54043,28.04702,27.03284,,0.486828901
Cameroon,CMR,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,61.92918,,63.62117,64.59018,63.28337,,,
Cameroon,CMR,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,39.66006,41.01904,43.96082,45.01617,45.99349,,,
Cameroon,CMR,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,89.13608,94.56429,,95.22892,95.6343,95.02155,,,0.06602792
Cameroon,CMR,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,3.65277,4.28102,3.99723,3.6177,3.38061,,,
Cameroon,CMR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,83.09829,,,,,,,,,,
Cameroon,CMR,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,64.61499,,,,,,,,,,
Cameroon,CMR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,68.40916,,,,,,,,,,
